uniqueId,modifiedUnixTmp,tableName,roundNumber,length,dateStart,dateEnd,dateScheduled,status,player1,player2,country1,country2,score1,score2,event
hanoi-open-pool-championship-2024_1_1_110,1728366189,23,1,9,2024-10-08 11:44:03,2024-10-08 12:43:09,2024-10-08 11:30:00,3,Jundel Mazon,Yensen Limas,Philippines,Indonesia,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_111,1728367432,25,1,9,2024-10-08 11:43:02,2024-10-08 13:03:52,2024-10-08 11:30:00,3,Harry Vergara,Ismail Kadir,Philippines,Indonesia,9,5,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_112,1728370748,11,1,9,2024-10-08 12:18:17,2024-10-08 13:59:08,2024-10-08 11:30:00,3,Aloysius Yapp,Van Hoang Nguyen,Singapore,Viet Nam,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_113,1728359824,10,1,9,2024-10-08 10:03:46,2024-10-08 10:57:04,2024-10-08 10:00:00,3,Pijus Labutis,Matjaz Erculj,Lithuania,Slovenia,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_114,1728363172,20,1,9,2024-10-08 10:03:49,2024-10-08 11:52:52,2024-10-08 10:00:00,3,Brian Gahana,Rayon So,Indonesia,Hong Kong,5,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_115,1728368013,22,1,9,2024-10-08 10:03:50,2024-10-08 13:13:33,2024-10-08 10:00:00,3,Pierfrancesco Garzia,Duy Tung Truong,Italy,Viet Nam,8,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_116,1728361584,2,1,9,2024-10-08 10:03:51,2024-10-08 11:26:24,2024-10-08 10:00:00,3,Anh Tuan Nguyen,Andrey Dmitriev,Viet Nam,Singapore,9,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_117,1728361121,23,1,9,2024-10-08 10:03:51,2024-10-08 11:18:41,2024-10-08 10:00:00,3,Po Cheng Kuo,Thanh Trung Nguyen,Chinese Taipei,Viet Nam,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_118,1728360532,25,1,9,2024-10-08 10:03:52,2024-10-08 11:08:52,2024-10-08 10:00:00,3,Hung Hsiang Wang,Tuyet Anh Le,Chinese Taipei,Viet Nam,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_119,1728360022,24,1,9,2024-10-08 10:03:53,2024-10-08 10:55:38,2024-10-08 10:00:00,3,Sharan Shekaran,Xuan Phuong Duong,Singapore,Viet Nam,9,0,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_120,1728360209,8,1,9,2024-10-08 10:03:54,2024-10-08 11:03:29,2024-10-08 10:00:00,3,Jonás Souto Comino,Xuan Truong Ngo,Spain,Viet Nam,9,1,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_121,1728367041,15,1,9,2024-10-08 11:55:19,2024-10-08 12:57:21,2024-10-08 11:30:00,3,James Aranas,Aaron Leigh Ko,Philippines,Singapore,9,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_122,1728364915,26,1,9,2024-10-08 11:37:04,2024-10-08 12:21:55,2024-10-08 11:30:00,3,Jesson Marabi,Ciaran Mc Carron,Philippines,Ireland,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_123,1728368015,4,1,9,2024-10-08 11:56:00,2024-10-08 13:13:35,2024-10-08 11:30:00,3,Chen Wei Chen,Cuong Tran,Chinese Taipei,Viet Nam,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_124,1728366474,12,1,9,2024-10-08 11:58:03,2024-10-08 12:47:54,2024-10-08 11:30:00,3,Jefrey Roda,Le Duy Nguyen,Philippines,Viet Nam,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_125,1728367377,20,1,9,2024-10-08 11:59:46,2024-10-08 13:02:57,2024-10-08 11:30:00,3,Alvin Anggito,Danny King,Indonesia,United Kingdom,9,3,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_126,1728370310,6,1,9,2024-10-08 12:30:50,2024-10-08 13:51:50,2024-10-08 11:30:00,3,Chris Alexander,Dang Tuyen Nguyen,United Kingdom,Viet Nam,5,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_127,1728368582,7,1,9,2024-10-08 12:15:59,2024-10-08 13:23:02,2024-10-08 11:30:00,3,Van Xuan Lo,Ba Do Vu,Viet Nam,Viet Nam,9,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_128,1728368324,3,1,9,2024-10-08 12:24:25,2024-10-08 13:18:44,2024-10-08 11:30:00,3,Eklent Kaci,Manh Tien Duong,Albania,Viet Nam,9,1,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_129,1728390827,16,2,9,2024-10-08 16:43:16,2024-10-08 19:33:47,2024-10-08 16:00:00,3,Fedor Gorst,Duc Thang Nguyen,United States,Viet Nam,9,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_130,1728385238,8,2,9,2024-10-08 16:09:26,2024-10-08 18:00:38,2024-10-08 16:00:00,3,Antonios Kakaris,Ramazan Akdag,Greece,Turkey,9,1,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_131,1728382386,24,2,9,2024-10-08 16:04:00,2024-10-08 17:13:06,2024-10-08 16:00:00,3,Yu Lung Chang,Hsin Ting Chen,Chinese Taipei,Chinese Taipei,9,3,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_132,1728380203,6,2,9,2024-10-08 14:29:53,2024-10-08 16:36:43,2024-10-08 14:30:00,3,Desmond Goh,Billy Thorpe,Singapore,United States,8,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_133,1728377570,18,2,9,2024-10-08 14:23:01,2024-10-08 15:52:50,2024-10-08 14:30:00,3,Van Binh Trinh,Thanh Trung (Peri Team) Nguyen,Viet Nam,Viet Nam,8,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_134,1728374793,22,2,9,2024-10-08 14:25:24,2024-10-08 15:06:33,2024-10-08 14:30:00,3,Andri Januarta,Kledio Kaci,Indonesia,Albania,0,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_135,1728381147,4,2,9,2024-10-08 14:27:21,2024-10-08 16:52:27,2024-10-08 14:30:00,3,Ping Han Ko,Dean Shields,Chinese Taipei,United Kingdom,9,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_136,1728376231,24,2,9,2024-10-08 14:30:24,2024-10-08 15:30:31,2024-10-08 14:30:00,3,Adam Mscisz,Robbie Capito,Poland,Hong Kong,0,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_137,1728386166,15,2,9,2024-10-08 16:41:38,2024-10-08 18:16:06,2024-10-08 16:00:00,3,Johann Chua,Van Linh Ta,Philippines,Viet Nam,9,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_138,1728388797,12,2,9,2024-10-08 16:58:23,2024-10-08 18:59:57,2024-10-08 16:00:00,3,Nikolaos Malai,Nam Pham Phuong,Albania,Viet Nam,5,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_139,1728458277,6,2,9,2024-10-09 12:54:39,2024-10-09 14:17:57,2024-10-09 13:00:00,3,Georgi Georgiev,Abdullah Muntaser,Bulgaria,Bangladesh,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_140,1728460133,15,2,9,2024-10-09 13:44:55,2024-10-09 14:48:53,2024-10-09 13:00:00,3,John Francisco,Oscar Dominguez,United States,United States,2,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_141,1728386519,6,2,9,2024-10-08 17:03:50,2024-10-08 18:21:59,2024-10-08 16:00:00,3,Duc Chi Nguyen,Jerson Cumayas,Viet Nam,Philippines,2,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_142,1728390516,5,2,9,2024-10-08 18:27:57,2024-10-08 19:28:36,2024-10-08 18:30:00,3,Steve Fleming,Ri Teng Liu,United States,Chinese Taipei,0,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_143,1728459992,4,2,9,2024-10-09 13:00:10,2024-10-09 14:46:32,2024-10-09 13:00:00,3,Marvin Asis,Kostas Koukiadakis,Philippines,Greece,9,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_144,1728461524,21,2,9,2024-10-09 14:03:48,2024-10-09 15:12:04,2024-10-09 13:00:00,3,Cong Thanh Nguyen,Phuc An Dao,Viet Nam,Viet Nam,9,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_145,1728389191,1,2,9,2024-10-08 18:06:42,2024-10-08 19:06:31,2024-10-08 18:30:00,3,Francisco Sánchez Ruiz,Khai Do,Spain,Viet Nam,9,3,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_146,1728394611,18,2,9,2024-10-08 18:30:42,2024-10-08 20:36:51,2024-10-08 18:30:00,3,Max Eberle,Sam Henderson,United States,United States,9,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_147,1728464100,8,2,9,2024-10-09 14:41:22,2024-10-09 15:55:00,2024-10-09 14:30:00,3,Bernie Regalario,Ta Li Lin,Philippines,Chinese Taipei,9,3,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_148,1728465795,11,2,9,2024-10-09 14:40:15,2024-10-09 16:23:15,2024-10-09 14:30:00,3,Shih Kai Lin,Jeffrey Ignacio,Chinese Taipei,Philippines,9,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_149,1728390182,17,2,9,2024-10-08 18:20:25,2024-10-08 19:23:02,2024-10-08 18:30:00,3,Michael Feliciano,Pei-Chun Tsai,Philippines,Chinese Taipei,9,3,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_150,1728459639,25,2,9,2024-10-09 13:11:55,2024-10-09 14:40:39,2024-10-09 13:00:00,3,Quang Ngo Trung,Mustafa Alnar,Viet Nam,Turkey,7,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_151,1728459854,24,2,9,2024-10-09 13:29:13,2024-10-09 14:44:14,2024-10-09 13:00:00,3,A Bao Giang,Tom Staveley,Viet Nam,United Kingdom,9,3,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_152,1728460503,12,2,9,2024-10-09 13:06:47,2024-10-09 14:55:03,2024-10-09 13:00:00,3,Chien Hung Liu,Skyler Woodward,Chinese Taipei,United States,7,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_153,1728467183,2,2,9,2024-10-09 15:11:48,2024-10-09 16:46:23,2024-10-09 14:30:00,3,Mickey Krause,Raymund Faraon,Denmark,Philippines,9,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_154,1728466584,14,2,9,2024-10-09 15:15:02,2024-10-09 16:36:24,2024-10-09 14:30:00,3,John Carlo Miraflor,Albert Manas,Philippines,Philippines,4,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_155,1728392669,25,2,9,2024-10-08 18:16:04,2024-10-08 20:04:29,2024-10-08 18:30:00,3,Fitim Haradinaj,Salvador Garcia,Kosovo,Spain,7,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_156,1728391709,13,2,9,2024-10-08 18:07:35,2024-10-08 19:48:29,2024-10-08 18:30:00,3,Yi Hsuan Sun,Carlo Biado,Chinese Taipei,Philippines,6,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_157,1728465669,21,2,9,2024-10-09 15:17:23,2024-10-09 16:21:09,2024-10-09 14:30:00,3,Shane Wolford,Sergio Lagunas Moreno,United States,Spain,9,3,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_158,1728464904,13,2,9,2024-10-09 14:44:37,2024-10-09 16:08:24,2024-10-09 14:30:00,3,Ming Wang,Van Khai Do,China,Viet Nam,9,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_159,1728378524,19,2,9,2024-10-08 14:31:10,2024-10-08 16:08:44,2024-10-08 14:30:00,3,Lo Ho Sum,Marcel Price,Hong Kong,United Kingdom,9,5,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_160,1728376074,1,2,9,2024-10-08 14:28:02,2024-10-08 15:27:54,2024-10-08 14:30:00,3,Hoang Tuan Nguyen,Ping Chung Ko,Viet Nam,Chinese Taipei,2,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_161,1728381309,3,2,9,2024-10-08 14:58:22,2024-10-08 16:55:09,2024-10-08 14:30:00,3,Jayson Shaw,Hai Long Le,United Kingdom,Viet Nam,9,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_162,1728379604,2,2,9,2024-10-08 14:39:37,2024-10-08 16:26:44,2024-10-08 14:30:00,3,Kunihiko Takahashi,Van Hai Nguyen,Japan,Viet Nam,7,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_163,1728466783,12,2,9,2024-10-09 15:06:12,2024-10-09 16:39:43,2024-10-09 14:30:00,3,Elliott Sanderson,Hsuan-Wei Kuo,United Kingdom,Chinese Taipei,9,6,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_164,1728464769,1,2,9,2024-10-09 14:56:52,2024-10-09 16:06:09,2024-10-09 14:30:00,3,Landon Hollingsworth,Lee Vann Corteza,United States,Philippines,2,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_165,1728395320,7,2,9,2024-10-08 18:31:29,2024-10-08 20:48:40,2024-10-08 18:30:00,3,Tyler Styer,Edward Koyongian,United States,Indonesia,7,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_166,1728394941,20,2,9,2024-10-08 18:31:57,2024-10-08 20:42:21,2024-10-08 18:30:00,3,John Vincent Vicedo,Sullivan Clark,Philippines,New Zealand,6,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_167,1728466786,4,2,9,2024-10-09 14:52:41,2024-10-09 16:39:46,2024-10-09 14:30:00,3,Van Sinh Nguyen,Ngoc Huy Vi,Viet Nam,Viet Nam,9,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_168,1728465989,5,2,9,2024-10-09 15:23:47,2024-10-09 16:26:29,2024-10-09 14:30:00,3,Van Huynh Nguyen,Chun I Ke,Viet Nam,Chinese Taipei,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_169,1728459910,1,2,9,2024-10-09 13:07:31,2024-10-09 14:45:10,2024-10-09 13:00:00,3,Pin Yi Ko,Quang Hiep Nguyen,Chinese Taipei,Viet Nam,9,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_170,1728460894,2,2,9,2024-10-09 13:31:08,2024-10-09 15:01:34,2024-10-09 13:00:00,3,Zhu Xi He,Duc Thien Luong,China,Viet Nam,9,5,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_171,1728464919,23,2,9,2024-10-09 14:38:53,2024-10-09 16:08:39,2024-10-09 14:30:00,3,Patric Gonzales,Valeriano Pajuay Jr,Philippines,Philippines,9,6,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_172,1728392655,26,2,9,2024-10-08 18:31:03,2024-10-08 20:04:15,2024-10-08 18:30:00,3,Jaycee Cordova Garcia,Huang-Kuel Lin,Philippines,Chinese Taipei,9,1,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_173,1728467309,15,2,9,2024-10-09 15:03:44,2024-10-09 16:48:29,2024-10-09 14:30:00,3,Quoc Hoang Duong,Cong Hoang Nguyen,Viet Nam,Viet Nam,9,6,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_174,1728464522,6,2,9,2024-10-09 14:41:16,2024-10-09 16:02:02,2024-10-09 14:30:00,3,Jianbo Fu,Roland Garcia,China,Philippines,7,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_175,1728391462,10,2,9,2024-10-08 18:26:49,2024-10-08 19:44:22,2024-10-08 18:30:00,3,Nicholas De Leon,Michael Baoanan,United States,Philippines,3,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_176,1728392214,2,2,9,2024-10-08 18:14:06,2024-10-08 19:56:54,2024-10-08 18:30:00,3,Quoc Khanh Bui,David Alcaide,Viet Nam,Spain,6,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_177,1728458738,11,2,9,2024-10-09 13:07:18,2024-10-09 14:25:38,2024-10-09 13:00:00,3,Shane Van Boening,Thanh Kien Dang,United States,Viet Nam,9,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_178,1728459169,13,2,9,2024-10-09 13:01:28,2024-10-09 14:32:49,2024-10-09 13:00:00,3,Hoang Quan Do,Besar Spahiu,Viet Nam,Albania,2,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_179,1728396605,24,2,9,2024-10-08 18:17:02,2024-10-08 21:10:05,2024-10-08 18:30:00,3,Francesco Candela,Yun Cheng Liu,Italy,Chinese Taipei,9,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_180,1728384996,14,2,9,2024-10-08 16:56:01,2024-10-08 17:56:36,2024-10-08 16:00:00,3,Thanh Chung Dinh,Ji Jie,Viet Nam,China,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_181,1728465534,26,2,9,2024-10-09 14:14:45,2024-10-09 16:18:54,2024-10-09 13:00:00,3,Bui Trung Nguyen,Yuya Tanaka,Viet Nam,Japan,9,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_182,1728462492,20,2,9,2024-10-09 13:32:02,2024-10-09 15:28:12,2024-10-09 13:00:00,3,Hung Ming Chu,Imran Majid,Chinese Taipei,United Kingdom,4,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_183,1728384082,2,2,9,2024-10-08 16:37:27,2024-10-08 17:41:22,2024-10-08 16:00:00,3,Truong An Bui,Jundel Mazon,Viet Nam,Philippines,9,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_184,1728389002,9,2,9,2024-10-08 17:01:31,2024-10-08 19:03:22,2024-10-08 16:00:00,3,Harry Vergara,Aloysius Yapp,Philippines,Singapore,9,8,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_185,1728378665,25,2,9,2024-10-08 14:42:16,2024-10-08 16:11:05,2024-10-08 14:30:00,3,Pijus Labutis,Rayon So,Lithuania,Hong Kong,9,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_186,1728378942,20,2,9,2024-10-08 14:44:43,2024-10-08 16:15:42,2024-10-08 14:30:00,3,Duy Tung Truong,Anh Tuan Nguyen,Viet Nam,Viet Nam,9,6,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_187,1728378231,23,2,9,2024-10-08 14:33:31,2024-10-08 16:03:51,2024-10-08 14:30:00,3,Po Cheng Kuo,Hung Hsiang Wang,Chinese Taipei,Chinese Taipei,5,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_188,1728376891,5,2,9,2024-10-08 14:55:47,2024-10-08 15:41:31,2024-10-08 14:30:00,3,Sharan Shekaran,Jonás Souto Comino,Singapore,Spain,0,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_189,1728385514,11,2,9,2024-10-08 16:29:45,2024-10-08 18:05:14,2024-10-08 16:00:00,3,James Aranas,Jesson Marabi,Philippines,Philippines,9,6,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_190,1728387106,21,2,9,2024-10-08 17:13:50,2024-10-08 18:31:46,2024-10-08 16:00:00,3,Chen Wei Chen,Jefrey Roda,Chinese Taipei,Philippines,6,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_191,1728389409,3,2,9,2024-10-08 16:59:05,2024-10-08 19:10:09,2024-10-08 16:00:00,3,Alvin Anggito,Dang Tuyen Nguyen,Indonesia,Viet Nam,8,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_192,1728383626,1,2,9,2024-10-08 15:50:56,2024-10-08 17:33:46,2024-10-08 16:00:00,3,Van Xuan Lo,Eklent Kaci,Viet Nam,Albania,9,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_193,1728541854,11,3,9,2024-10-10 12:01:37,2024-10-10 13:30:54,2024-10-10 11:30:00,3,Fedor Gorst,Antonios Kakaris,United States,Greece,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_194,1728540655,14,3,9,2024-10-10 11:35:39,2024-10-10 13:10:55,2024-10-10 11:30:00,3,Yu Lung Chang,Billy Thorpe,Chinese Taipei,United States,9,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_195,1728538215,7,3,9,2024-10-10 11:17:15,2024-10-10 12:30:15,2024-10-10 11:30:00,3,Thanh Trung (Peri Team) Nguyen,Kledio Kaci,Viet Nam,Albania,4,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_196,1728543503,8,3,9,2024-10-10 11:20:41,2024-10-10 13:58:23,2024-10-10 11:30:00,3,Ping Han Ko,Robbie Capito,Chinese Taipei,Hong Kong,7,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_197,1728540718,12,3,9,2024-10-10 11:32:23,2024-10-10 13:11:58,2024-10-10 11:30:00,3,Johann Chua,Nam Pham Phuong,Philippines,Viet Nam,9,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_198,1728542490,9,3,9,2024-10-10 11:43:09,2024-10-10 13:41:30,2024-10-10 11:30:00,3,Georgi Georgiev,Oscar Dominguez,Bulgaria,United States,5,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_199,1728539602,17,3,9,2024-10-10 11:20:40,2024-10-10 12:53:22,2024-10-10 11:30:00,3,Jerson Cumayas,Ri Teng Liu,Philippines,Chinese Taipei,9,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_200,1728541782,10,3,9,2024-10-10 11:29:48,2024-10-10 13:29:42,2024-10-10 11:30:00,3,Marvin Asis,Cong Thanh Nguyen,Philippines,Viet Nam,7,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_201,1728539788,15,3,9,2024-10-10 11:17:44,2024-10-10 12:56:28,2024-10-10 11:30:00,3,Francisco Sánchez Ruiz,Max Eberle,Spain,United States,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_202,1728542635,19,3,9,2024-10-10 12:12:59,2024-10-10 13:43:55,2024-10-10 11:30:00,3,Bernie Regalario,Shih Kai Lin,Philippines,Chinese Taipei,9,5,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_203,1728538469,16,3,9,2024-10-10 11:46:04,2024-10-10 12:34:29,2024-10-10 11:30:00,3,Michael Feliciano,Mustafa Alnar,Philippines,Turkey,2,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_204,1728539039,18,3,9,2024-10-10 11:56:30,2024-10-10 12:43:59,2024-10-10 11:30:00,3,A Bao Giang,Skyler Woodward,Viet Nam,United States,1,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_205,1728538649,1,3,9,2024-10-10 11:32:54,2024-10-10 12:37:29,2024-10-10 11:30:00,3,Mickey Krause,Albert Manas,Denmark,Philippines,8,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_206,1728540482,13,3,9,2024-10-10 11:56:03,2024-10-10 13:08:02,2024-10-10 11:30:00,3,Salvador Garcia,Carlo Biado,Spain,Philippines,2,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_207,1728539154,20,3,9,2024-10-10 11:33:22,2024-10-10 12:45:54,2024-10-10 11:30:00,3,Shane Wolford,Ming Wang,United States,China,9,6,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_208,1728540067,2,3,9,2024-10-10 11:30:00,2024-10-10 13:01:07,2024-10-10 11:30:00,3,Lo Ho Sum,Ping Chung Ko,Hong Kong,Chinese Taipei,3,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_209,1728543664,15,3,9,2024-10-10 13:06:06,2024-10-10 14:01:04,2024-10-10 13:00:00,3,Jayson Shaw,Van Hai Nguyen,United Kingdom,Viet Nam,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_210,1728547024,16,3,9,2024-10-10 12:57:21,2024-10-10 14:57:04,2024-10-10 13:00:00,3,Elliott Sanderson,Lee Vann Corteza,United Kingdom,Philippines,7,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_211,1728550772,7,3,9,2024-10-10 13:04:28,2024-10-10 15:59:32,2024-10-10 13:00:00,3,Edward Koyongian,Sullivan Clark,Indonesia,New Zealand,9,7,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_212,1728550113,8,3,9,2024-10-10 14:08:27,2024-10-10 15:48:33,2024-10-10 13:00:00,3,Van Sinh Nguyen,Van Huynh Nguyen,Viet Nam,Viet Nam,3,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_213,1728547320,12,3,9,2024-10-10 13:24:10,2024-10-10 15:02:00,2024-10-10 13:00:00,3,Pin Yi Ko,Zhu Xi He,Chinese Taipei,China,9,5,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_214,1728549712,9,3,9,2024-10-10 13:50:18,2024-10-10 15:41:52,2024-10-10 13:00:00,3,Patric Gonzales,Jaycee Cordova Garcia,Philippines,Philippines,9,6,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_215,1728543612,1,3,9,2024-10-10 13:03:02,2024-10-10 14:00:12,2024-10-10 13:00:00,3,Quoc Hoang Duong,Roland Garcia,Viet Nam,Philippines,9,1,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_216,1728549891,17,3,9,2024-10-10 13:01:56,2024-10-10 15:44:51,2024-10-10 13:00:00,3,Michael Baoanan,David Alcaide,Philippines,Spain,7,9,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_217,1728546979,11,3,9,2024-10-10 13:39:25,2024-10-10 14:56:19,2024-10-10 13:00:00,3,Shane Van Boening,Besar Spahiu,United States,Albania,9,2,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_218,1728548229,10,3,9,2024-10-10 13:40:19,2024-10-10 15:17:09,2024-10-10 13:00:00,3,Francesco Candela,Thanh Chung Dinh,Italy,Viet Nam,9,4,Hanoi Open Pool Championship 2024
hanoi-open-pool-championship-2024_1_1_219,1728550112,19,3,9,2024-10-10 13:55:35,2024-10-10 15:48:32,2024-10-10 13:00:00,3,Bui Trung Nguyen,Imran Majid,Viet Nam,United Kingdom,7,9,Hanoi Open Pool Championship 2024
